2025-11-15 17:45:57,G3SG1 | Green Cell (Minimal Wear),2.61
2025-11-15 17:45:58,Five-SeveN | Autumn Thicket (Factory New),5.19
2025-11-15 17:46:00,G3SG1 | Jungle Dashed (Minimal Wear),3.02
2025-11-15 17:46:01,MP9 | Slide (Field-Tested),1.26
2025-11-15 17:46:02,Negev | Bulkhead (Field-Tested),6.0
2025-11-15 17:46:05,Tec-9 | Army Mesh (Field-Tested),1.52
2025-11-15 17:46:06,SCAR-20 | Contractor (Field-Tested),1.28
2025-11-15 17:46:08,MP9 | Slide (Battle-Scarred),1.19
2025-11-15 17:46:09,AUG | Contractor (Field-Tested),1.85
2025-11-15 17:46:10,SG 553 | Army Sheen (Minimal Wear),2.76
2025-11-15 17:46:12,Desert Eagle | Mudder (Field-Tested),8.79
2025-11-15 17:46:44,AK-47 | Safari Mesh (Field-Tested),10.97
2025-11-15 17:46:45,AUG | Storm (Field-Tested),1.99
2025-11-15 17:46:47,SCAR-20 | Sand Mesh (Field-Tested),1.19
2025-11-15 17:46:49,Five-SeveN | Orange Peel (Battle-Scarred),5.91
2025-11-15 17:46:50,UMP-45 | Mudder (Minimal Wear),1.98
2025-11-15 17:46:52,AWP | Safari Mesh (Field-Tested),13.12
2025-11-15 17:46:53,Dual Berettas | Colony (Field-Tested),1.72
2025-11-15 17:46:54,Sealed Graffiti | Chess King (Wire Blue),1.92
2025-11-15 17:46:56,Sealed Graffiti | Double (Dust Brown),1.89
2025-11-15 17:46:57,G3SG1 | Polar Camo (Minimal Wear),4.0
2025-11-15 17:46:58,Nova | Sand Dune (Field-Tested),1.45
2025-11-15 17:47:00,Five-SeveN | Coolant (Minimal Wear),1.73
2025-11-15 17:47:01,AUG | Condemned (Battle-Scarred),5.48
2025-11-15 17:47:03,Five-SeveN | Forest Night (Well-Worn),2.03
2025-11-15 17:47:05,Sealed Graffiti | Chess King (Monster Purple),1.91
2025-11-15 17:47:06,Sealed Graffiti | Double (SWAT Blue),1.96
2025-11-15 17:47:07,P90 | Ash Wood (Field-Tested),10.48
2025-11-15 17:47:09,Tec-9 | Urban DDPAT (Minimal Wear),3.29
2025-11-15 17:47:10,MP7 | Forest DDPAT (Minimal Wear),2.83
2025-11-15 17:47:12,Sticker | Evil Geniuses | 2020 RMR,0.65
2025-11-15 17:47:44,Sealed Graffiti | Cocky (Violent Violet),3.06
2025-11-15 17:47:46,PP-Bizon | Facility Sketch (Field-Tested),1.18
2025-11-15 17:47:47,UMP-45 | Mudder (Battle-Scarred),1.1
2025-11-15 17:47:49,AUG | Storm (Battle-Scarred),2.03
2025-11-15 17:47:50,Tec-9 | Groundwater (Field-Tested),1.88
2025-11-15 17:47:52,P250 | Boreal Forest (Field-Tested),2.53
2025-11-15 17:47:53,G3SG1 | Polar Camo (Field-Tested),1.74
2025-11-15 17:47:55,R8 Revolver | Nitro (Field-Tested),5.94
2025-11-15 17:47:56,MP5-SD | Dirt Drop (Field-Tested),1.23
2025-11-15 17:47:58,PP-Bizon | Sand Dashed (Field-Tested),1.52
2025-11-15 17:47:59,R8 Revolver | Crimson Web (Field-Tested),31.64
2025-11-15 17:48:00,G3SG1 | Green Apple (Field-Tested),8.63
2025-11-15 17:48:02,P2000 | Turf (Well-Worn),55.44
2025-11-15 17:48:03,Sealed Graffiti | 8-Ball (Battle Green),2.13
2025-11-15 17:48:05,Sawed-Off | Forest DDPAT (Field-Tested),1.99
2025-11-15 17:48:06,PP-Bizon | Candy Apple (Minimal Wear),6.04
2025-11-15 17:48:07,Sealed Graffiti | Death Sentence (Wire Blue),2.01
2025-11-15 17:48:09,G3SG1 | Desert Storm (Minimal Wear),1.86
2025-11-15 17:48:10,Nova | Polar Mesh (Field-Tested),1.97
2025-11-15 17:48:11,Sealed Graffiti | 8-Ball (War Pig Pink),3.31
2025-11-15 17:49:15,Sealed Graffiti | Eat It (Cash Green),1.93
2025-11-15 17:49:17,Sealed Graffiti | Cocky (SWAT Blue),3.08
2025-11-15 17:49:18,Dual Berettas | Stained (Field-Tested),10.67
2025-11-15 17:49:20,SG 553 | Army Sheen (Factory New),6.09
2025-11-15 17:49:21,Sealed Graffiti | Chess King (Tracer Yellow),1.85
2025-11-15 17:49:22,P250 | Sand Dune (Field-Tested),2.11
2025-11-15 17:49:24,SG 553 | Waves Perforated (Field-Tested),1.53
2025-11-15 17:49:25,Glock-18 | Death Rattle (Field-Tested),9.49
2025-11-15 17:49:27,UMP-45 | Urban DDPAT (Field-Tested),2.11
2025-11-15 17:49:28,FAMAS | Colony (Field-Tested),1.69
2025-11-15 17:49:30,Tec-9 | Groundwater (Minimal Wear),3.36
2025-11-15 17:49:31,XM1014 | Blue Steel (Field-Tested),6.14
2025-11-15 17:49:33,FAMAS | Cyanospatter (Field-Tested),5.93
2025-11-15 17:49:35,XM1014 | Blue Spruce (Field-Tested),1.88
2025-11-15 17:49:36,MP5-SD | Dirt Drop (Battle-Scarred),1.26
2025-11-15 17:49:37,UMP-45 | Carbon Fiber (Factory New),17.56
2025-11-15 17:49:39,Five-SeveN | Forest Night (Minimal Wear),4.39
2025-11-15 17:49:40,Sealed Graffiti | Eat It (Tracer Yellow),1.96
2025-11-15 17:49:41,Sealed Graffiti | 8-Ball (Monarch Blue),2.3
2025-11-15 17:49:43,Sealed Graffiti | Double (Tiger Orange),2.01
2025-11-15 17:50:47,XM1014 | CaliCamo (Field-Tested),6.58
2025-11-15 17:50:49,Souvenir UMP-45 | Scorched (Field-Tested),1.69
2025-11-15 17:50:50,Sawed-Off | Origami (Battle-Scarred),27.29
2025-11-15 17:50:52,Nova | Candy Apple (Minimal Wear),15.36
2025-11-15 17:50:54,Negev | Dazzle (Field-Tested),23.59
2025-11-15 17:50:55,MP7 | Armor Core (Minimal Wear),41.54
2025-11-15 17:50:56,Sealed Graffiti | Eat It (Frog Green),2.02
2025-11-15 17:50:58,PP-Bizon | Night Ops (Field-Tested),5.56
2025-11-15 17:51:00,Sealed Graffiti | Chess King (Dust Brown),1.9
2025-11-15 19:17:59,Winter Offensive Weapon Case,734.05
2025-11-15 19:18:01,Sticker | Digi-Strike (Lenticular),767.7
2025-11-15 19:18:03,SSG 08 | Green Ceramic (Minimal Wear),3.07
2025-11-15 19:18:04,Sticker | Winding Scorch,24.1
2025-11-15 19:18:06,Sticker | Boom Detonation,4.03
2025-11-15 19:18:07,Sticker | Scorch Loop (Reverse),17.34
2025-11-15 19:18:09,Sticker | High Heat,91.96
2025-11-15 19:18:10,Sticker | Rainbow Route (Holo),177.48
2025-11-15 19:18:11,UMP-45 | Facility Dark (Well-Worn),2.01
2025-11-15 19:18:13,Sticker | Boom Epicenter,4.11
2025-11-15 19:18:15,Sticker | Boom Trail,11.84
2025-11-15 19:18:16,Sticker | Hydro Stream,13.31
2025-11-15 19:18:17,Fracture Case,60.34
2025-11-15 19:18:19,Sticker | Hydro Wave,23.96
2025-11-15 19:18:20,Sticker | Bolt Charge,42.86
2025-11-15 19:18:22,Sticker | Bolt Strike,21.41
2025-11-15 19:18:23,Sticker | Boom Blast (Glitter),18.69
2025-11-15 19:18:24,MAC-10 | Storm Camo (Field-Tested),1.33
2025-11-15 19:18:26,Sticker Capsule,122.25
2025-11-15 19:18:28,Sticker | Eyes In The Sky (Foil),304.31
2025-11-15 19:19:00,Sticker | Boom Blast,4.03
2025-11-15 19:19:01,Sticker | Boom Epicenter (Glitter),15.25
2025-11-15 19:19:03,Sticker | Hot Rod Heat,13.39
2025-11-15 19:19:04,Sticker | Bolt Energy,8.65
2025-11-15 19:19:05,Sticker | Scorch Loop,20.77
2025-11-15 19:19:07,Sticker | Boom Trail (Glitter),37.51
2025-11-15 19:19:08,Sticker | Winding Scorch (Foil),444.99
2025-11-15 19:19:10,Sticker | Hydro Geyser,8.71
2025-11-15 19:19:11,Zeus x27 | Swamp DDPAT (Minimal Wear),2.91
2025-11-15 19:19:12,Sticker | Boom Detonation (Glitter),19.26
2025-11-15 19:19:14,Sticker | Bolt Energy (Foil),161.26
2025-11-15 19:19:15,Sticker | Bolt Charge (Foil),401.85
2025-11-15 19:19:16,Sticker | Bolt Strike (Foil),258.67
2025-11-15 19:19:18,Sticker | Ruby Wave (Lenticular),1250.83
2025-11-15 19:19:19,Sticker | Lock In,2.95
2025-11-15 19:19:20,Sticker | Candy Apples,2.15
2025-11-15 19:19:22,Sticker | Sent With Love,4.75
2025-11-15 19:19:24,Sticker | Gloves On,2.15
2025-11-15 19:19:25,Sticker | Skelly Stabby,3.27
2025-11-15 19:19:26,Sticker | Pop Pup,5.18
2025-11-15 19:20:31,Sticker | POTS,2.44
2025-11-15 19:20:33,Sticker | Bomb Planted (Holo),36.73
2025-11-15 19:20:35,Sticker | Vice Cursor,19.06
2025-11-15 19:20:36,Sticker | Cubix Connexion,4.2
2025-11-15 19:20:37,Sticker | Eyes of Farlow,23.61
2025-11-15 19:20:39,Sticker | Fade Mangos,1.56
2025-11-15 19:20:41,Sticker | Good As New (Foil),325.59
2025-11-15 19:20:43,Sticker | CT Tracks (Glitter),31.99
2025-11-15 19:20:44,Sticker | Overloaded (Glitter),22.46
2025-11-15 19:20:45,Sticker | Chrome Dome (Holo),494.93
2025-11-15 19:20:47,Sticker | Mimicapsule,2.37
2025-11-15 19:20:48,Sticker | Evidence (Holo),91.44
2025-11-15 19:20:49,Sticker | Cutie (Holo),92.71
2025-11-15 19:20:51,M249 | Sage Camo (Factory New),7.13
2025-11-15 19:20:52,Sticker | T Tracks (Glitter),23.89
2025-11-15 19:20:54,P90 | Blue Tac (Minimal Wear),2.23
2025-11-15 19:20:55,Sticker | Lorena,7.27
2025-11-15 19:20:56,Sticker | Clavis,3.74
2025-11-15 19:20:58,Sticker | BullHit (Lenticular),841.54
2025-11-15 19:20:59,Sticker | Lucas,3.64
2025-11-15 19:21:31,Sticker | Lucas (Holo),68.97
2025-11-15 19:21:32,Sticker | Ribbon Tie,57.98
2025-11-15 19:21:34,Sticker | XD,9.84
2025-11-15 19:21:35,Sticker | Quick Peek,27.8
2025-11-15 19:21:36,Sticker | Lefty (T),4.52
2025-11-15 19:21:38,Sticker | Strike A Pose,8.16
2025-11-15 19:21:40,Sticker | Lefty (CT),4.08
2025-11-15 19:21:41,Sticker | Glare,13.17
2025-11-15 19:21:42,Sticker | From The Deep (Glitter),56.43
2025-11-15 19:21:44,P90 | Desert Halftone (Field-Tested),1.33
2025-11-15 19:21:45,Sticker | Taste Bud,21.18
2025-11-15 19:21:47,AUG | Sweeper (Minimal Wear),1.74
2025-11-15 19:21:48,AK-47 | Safety Net (Field-Tested),309.73
2025-11-15 19:21:50,MP7 | Army Recon (Field-Tested),1.28
2025-11-15 19:21:51,SG 553 | Damascus Steel (Minimal Wear),60.26
2025-11-15 19:21:52,Tec-9 | Blue Blast (Field-Tested),1.73
2025-11-15 19:21:54,P90 | Sand Spray (Field-Tested),1.4
2025-11-15 19:21:56,FAMAS | Teardown (Field-Tested),16.46
2025-11-15 19:21:57,SSG 08 | Blue Spruce (Field-Tested),1.21
2025-11-15 19:21:59,MAG-7 | Copper Oxide (Minimal Wear),2.8
2025-11-15 19:23:03,Nova | Mandrel (Minimal Wear),1.73
2025-11-15 19:23:04,UMP-45 | Facility Dark (Factory New),4.75
2025-11-15 19:23:06,Nova | Predator (Field-Tested),1.09
2025-11-15 19:23:07,MP9 | Sand Dashed (Minimal Wear),1.99
2025-11-15 19:23:09,P90 | Sand Spray (Battle-Scarred),1.21
2025-11-15 19:23:10,MAC-10 | Palm (Minimal Wear),18.92
2025-11-15 19:23:11,Zeus x27 | Electric Blue (Field-Tested),10.74
2025-11-15 19:23:13,SSG 08 | Acid Fade (Factory New),112.26
2025-11-15 19:23:14,FAMAS | Palm (Battle-Scarred),1.66
2025-11-15 19:23:16,G3SG1 | Green Cell (Minimal Wear),2.69
2025-11-15 19:23:17,Five-SeveN | Autumn Thicket (Factory New),5.03
2025-11-15 19:23:18,G3SG1 | Jungle Dashed (Minimal Wear),2.54
2025-11-15 19:23:20,MP9 | Slide (Field-Tested),1.28
2025-11-15 19:23:22,Negev | Bulkhead (Field-Tested),4.95
2025-11-15 19:23:24,Tec-9 | Army Mesh (Field-Tested),1.44
2025-11-15 19:23:25,SCAR-20 | Contractor (Field-Tested),1.31
2025-11-15 19:23:26,MP9 | Slide (Battle-Scarred),1.33
2025-11-15 19:23:28,AUG | Contractor (Field-Tested),1.77
2025-11-15 19:23:30,SG 553 | Army Sheen (Minimal Wear),2.77
2025-11-15 19:23:31,Desert Eagle | Mudder (Field-Tested),10.2
2025-11-15 19:24:04,AK-47 | Safari Mesh (Field-Tested),11.2
2025-11-15 19:24:05,AUG | Storm (Field-Tested),1.73
2025-11-15 19:24:07,SCAR-20 | Sand Mesh (Field-Tested),1.15
2025-11-15 19:24:08,Five-SeveN | Orange Peel (Battle-Scarred),5.1
2025-11-15 19:24:10,UMP-45 | Mudder (Minimal Wear),1.88
2025-11-15 19:24:12,AWP | Safari Mesh (Field-Tested),14.5
2025-11-15 19:24:13,Dual Berettas | Colony (Field-Tested),1.87
2025-11-15 19:24:15,Sealed Graffiti | Chess King (Wire Blue),1.92
2025-11-15 19:24:16,Sealed Graffiti | Double (Dust Brown),1.89
2025-11-15 19:24:17,G3SG1 | Polar Camo (Minimal Wear),4.0
2025-11-15 19:24:19,Nova | Sand Dune (Field-Tested),1.45
2025-11-15 19:24:20,Five-SeveN | Coolant (Minimal Wear),1.73
2025-11-15 19:24:22,AUG | Condemned (Battle-Scarred),5.91
2025-11-15 19:24:23,Five-SeveN | Forest Night (Well-Worn),2.02
2025-11-15 19:24:24,Sealed Graffiti | Chess King (Monster Purple),1.9
2025-11-15 19:24:26,Sealed Graffiti | Double (SWAT Blue),1.96
2025-11-15 19:24:27,P90 | Ash Wood (Field-Tested),10.37
2025-11-15 19:24:28,Tec-9 | Urban DDPAT (Minimal Wear),2.87
2025-11-15 19:24:30,MP7 | Forest DDPAT (Minimal Wear),2.88
2025-11-15 19:24:31,Sticker | Evil Geniuses | 2020 RMR,0.55
2025-11-15 19:25:04,Sealed Graffiti | Cocky (Violent Violet),3.56
2025-11-15 19:25:06,PP-Bizon | Facility Sketch (Field-Tested),1.22
2025-11-15 19:25:07,UMP-45 | Mudder (Battle-Scarred),1.23
2025-11-15 19:25:09,AUG | Storm (Battle-Scarred),1.69
2025-11-15 19:25:11,Tec-9 | Groundwater (Field-Tested),1.88
2025-11-15 19:25:12,P250 | Boreal Forest (Field-Tested),1.68
2025-11-15 19:25:14,G3SG1 | Polar Camo (Field-Tested),1.92
2025-11-15 19:25:16,R8 Revolver | Nitro (Field-Tested),5.49
2025-11-15 19:25:18,MP5-SD | Dirt Drop (Field-Tested),1.19
2025-11-15 19:25:19,PP-Bizon | Sand Dashed (Field-Tested),1.44
2025-11-15 19:25:21,R8 Revolver | Crimson Web (Field-Tested),32.39
2025-11-15 19:25:22,G3SG1 | Green Apple (Field-Tested),8.79
2025-11-15 19:25:23,P2000 | Turf (Well-Worn),54.87
2025-11-15 19:25:25,Sealed Graffiti | 8-Ball (Battle Green),2.13
2025-11-15 19:25:26,Sawed-Off | Forest DDPAT (Field-Tested),1.98
2025-11-15 19:25:28,PP-Bizon | Candy Apple (Minimal Wear),6.04
2025-11-15 19:25:29,Sealed Graffiti | Death Sentence (Wire Blue),1.96
2025-11-15 19:25:31,G3SG1 | Desert Storm (Minimal Wear),1.86
2025-11-15 19:25:32,Nova | Polar Mesh (Field-Tested),1.88
2025-11-15 19:25:33,Sealed Graffiti | 8-Ball (War Pig Pink),2.89
2025-11-15 19:26:06,Sealed Graffiti | Eat It (Cash Green),1.99
2025-11-15 19:26:07,Sealed Graffiti | Cocky (SWAT Blue),3.08
2025-11-15 19:26:08,Dual Berettas | Stained (Field-Tested),10.85
2025-11-15 19:26:10,SG 553 | Army Sheen (Factory New),6.11
2025-11-15 19:26:11,Sealed Graffiti | Chess King (Tracer Yellow),1.87
2025-11-15 19:26:13,P250 | Sand Dune (Field-Tested),2.18
2025-11-15 19:26:14,SG 553 | Waves Perforated (Field-Tested),1.65
2025-11-15 19:26:15,Glock-18 | Death Rattle (Field-Tested),10.92
2025-11-15 19:26:17,UMP-45 | Urban DDPAT (Field-Tested),2.03
2025-11-15 19:26:19,FAMAS | Colony (Field-Tested),1.65
2025-11-15 19:26:20,Tec-9 | Groundwater (Minimal Wear),3.36
2025-11-15 19:26:21,XM1014 | Blue Steel (Field-Tested),6.16
2025-11-15 19:26:23,FAMAS | Cyanospatter (Field-Tested),6.04
2025-11-15 19:26:24,XM1014 | Blue Spruce (Field-Tested),1.86
2025-11-15 19:26:26,MP5-SD | Dirt Drop (Battle-Scarred),1.26
2025-11-15 19:26:27,UMP-45 | Carbon Fiber (Factory New),17.96
2025-11-15 19:26:28,Five-SeveN | Forest Night (Minimal Wear),4.39
2025-11-15 19:26:30,Sealed Graffiti | Eat It (Tracer Yellow),2.01
2025-11-15 19:26:31,Sealed Graffiti | 8-Ball (Monarch Blue),2.23
2025-11-15 19:26:32,Sealed Graffiti | Double (Tiger Orange),2.01
2025-11-15 19:27:37,XM1014 | CaliCamo (Field-Tested),8.2
2025-11-15 19:27:38,Souvenir UMP-45 | Scorched (Field-Tested),1.85
2025-11-15 19:27:40,Sawed-Off | Origami (Battle-Scarred),26.11
2025-11-15 19:27:41,Nova | Candy Apple (Minimal Wear),13.73
2025-11-15 19:27:43,Negev | Dazzle (Field-Tested),23.57
2025-11-15 19:27:44,MP7 | Armor Core (Minimal Wear),37.98
2025-11-15 19:27:46,Sealed Graffiti | Eat It (Frog Green),2.12
2025-11-15 19:27:47,PP-Bizon | Night Ops (Field-Tested),5.54
2025-11-15 19:27:48,Sealed Graffiti | Chess King (Dust Brown),1.88
2025-11-15 20:25:58,Winter Offensive Weapon Case,719.76
2025-11-15 20:25:59,Sticker | Digi-Strike (Lenticular),804.72
2025-11-15 20:26:01,SSG 08 | Green Ceramic (Minimal Wear),3.16
2025-11-15 20:26:02,Sticker | Winding Scorch,24.09
2025-11-15 20:26:04,Sticker | Boom Detonation,4.04
2025-11-15 20:26:05,Sticker | Scorch Loop (Reverse),17.34
2025-11-15 20:26:06,Sticker | High Heat,91.96
2025-11-15 20:26:08,Sticker | Rainbow Route (Holo),175.54
2025-11-15 20:26:09,UMP-45 | Facility Dark (Well-Worn),1.91
2025-11-15 20:26:11,Sticker | Boom Epicenter,4.11
2025-11-15 20:26:12,Sticker | Boom Trail,11.35
2025-11-15 20:26:14,Sticker | Hydro Stream,13.31
2025-11-15 20:26:15,Fracture Case,61.71
2025-11-15 20:26:17,Sticker | Hydro Wave,23.96
2025-11-15 20:26:18,Sticker | Bolt Charge,42.98
2025-11-15 20:26:19,Sticker | Bolt Strike,21.41
2025-11-15 20:26:21,Sticker | Boom Blast (Glitter),18.67
2025-11-15 20:26:22,MAC-10 | Storm Camo (Field-Tested),1.67
2025-11-15 20:26:24,Sticker Capsule,120.02
2025-11-15 20:26:25,Sticker | Eyes In The Sky (Foil),301.73
2025-11-15 20:26:58,Sticker | Boom Blast,4.07
2025-11-15 20:26:59,Sticker | Boom Epicenter (Glitter),15.2
2025-11-15 20:27:01,Sticker | Hot Rod Heat,13.4
2025-11-15 20:27:02,Sticker | Bolt Energy,8.65
2025-11-15 20:27:03,Sticker | Scorch Loop,20.48
2025-11-15 20:27:05,Sticker | Boom Trail (Glitter),36.74
2025-11-15 20:27:06,Sticker | Winding Scorch (Foil),446.28
2025-11-15 20:27:08,Sticker | Hydro Geyser,8.71
2025-11-15 20:27:09,Zeus x27 | Swamp DDPAT (Minimal Wear),3.16
2025-11-15 20:27:11,Sticker | Boom Detonation (Glitter),19.24
2025-11-15 20:27:12,Sticker | Bolt Energy (Foil),162.23
2025-11-15 20:27:14,Sticker | Bolt Charge (Foil),401.75
2025-11-15 20:27:15,Sticker | Bolt Strike (Foil),255.57
2025-11-15 20:27:16,Sticker | Ruby Wave (Lenticular),1255.23
2025-11-15 20:27:18,Sticker | Lock In,2.99
2025-11-15 20:27:19,Sticker | Candy Apples,2.15
2025-11-15 20:27:21,Sticker | Sent With Love,4.75
2025-11-15 20:27:22,Sticker | Gloves On,2.13
2025-11-15 20:27:23,Sticker | Skelly Stabby,3.3
2025-11-15 20:27:25,Sticker | Pop Pup,5.18
2025-11-15 20:28:30,Sticker | POTS,2.21
2025-11-15 20:28:31,Sticker | Bomb Planted (Holo),46.29
2025-11-15 20:28:33,Sticker | Vice Cursor,19.0
2025-11-15 20:28:35,Sticker | Cubix Connexion,4.4
2025-11-15 20:28:36,Sticker | Eyes of Farlow,23.05
2025-11-15 20:28:37,Sticker | Fade Mangos,1.57
2025-11-15 20:28:39,Sticker | Good As New (Foil),325.59
2025-11-15 20:28:40,Sticker | CT Tracks (Glitter),33.41
2025-11-15 20:28:41,Sticker | Overloaded (Glitter),21.92
2025-11-15 20:28:43,Sticker | Chrome Dome (Holo),493.83
2025-11-15 20:28:44,Sticker | Mimicapsule,2.21
2025-11-15 20:28:46,Sticker | Evidence (Holo),92.17
2025-11-15 20:28:47,Sticker | Cutie (Holo),94.35
2025-11-15 20:28:49,M249 | Sage Camo (Factory New),7.01
2025-11-15 20:28:50,Sticker | T Tracks (Glitter),24.26
2025-11-15 20:28:51,P90 | Blue Tac (Minimal Wear),2.37
2025-11-15 20:28:53,Sticker | Lorena,7.13
2025-11-15 20:28:54,Sticker | Clavis,3.74
2025-11-15 20:28:55,Sticker | BullHit (Lenticular),827.1
2025-11-15 20:28:57,Sticker | Lucas,3.88
2025-11-15 20:30:01,Sticker | Lucas (Holo),69.55
2025-11-15 20:30:02,Sticker | Ribbon Tie,56.97
2025-11-15 20:30:03,Sticker | XD,9.49
2025-11-15 20:30:05,Sticker | Quick Peek,27.8
2025-11-15 20:30:06,Sticker | Lefty (T),4.53
2025-11-15 20:30:07,Sticker | Strike A Pose,8.31
2025-11-15 20:30:09,Sticker | Lefty (CT),4.08
2025-11-15 20:30:10,Sticker | Glare,13.17
2025-11-15 20:30:11,Sticker | From The Deep (Glitter),57.15
2025-11-15 20:30:13,P90 | Desert Halftone (Field-Tested),1.42
2025-11-15 20:30:14,Sticker | Taste Bud,21.35
2025-11-15 20:30:15,AUG | Sweeper (Minimal Wear),1.87
2025-11-15 20:30:19,AK-47 | Safety Net (Field-Tested),328.0
2025-11-15 20:30:20,MP7 | Army Recon (Field-Tested),1.35
2025-11-15 20:30:22,SG 553 | Damascus Steel (Minimal Wear),58.04
2025-11-15 20:30:23,Tec-9 | Blue Blast (Field-Tested),1.51
2025-11-15 20:30:25,P90 | Sand Spray (Field-Tested),1.44
2025-11-15 20:30:26,FAMAS | Teardown (Field-Tested),17.72
2025-11-15 20:30:27,SSG 08 | Blue Spruce (Field-Tested),1.28
2025-11-15 20:30:29,MAG-7 | Copper Oxide (Minimal Wear),2.7
2025-11-15 20:31:01,Nova | Mandrel (Minimal Wear),1.72
2025-11-15 20:31:03,UMP-45 | Facility Dark (Factory New),4.75
2025-11-15 20:31:04,Nova | Predator (Field-Tested),1.1
2025-11-15 20:31:06,MP9 | Sand Dashed (Minimal Wear),1.99
2025-11-15 20:31:07,P90 | Sand Spray (Battle-Scarred),1.41
2025-11-15 20:31:09,MAC-10 | Palm (Minimal Wear),19.58
2025-11-15 20:31:10,Zeus x27 | Electric Blue (Field-Tested),11.09
2025-11-15 20:31:12,SSG 08 | Acid Fade (Factory New),111.58
2025-11-15 20:31:13,FAMAS | Palm (Battle-Scarred),1.91
2025-11-15 20:31:15,G3SG1 | Green Cell (Minimal Wear),2.67
2025-11-15 20:31:16,Five-SeveN | Autumn Thicket (Factory New),5.46
2025-11-15 20:31:17,G3SG1 | Jungle Dashed (Minimal Wear),2.79
2025-11-15 20:31:19,MP9 | Slide (Field-Tested),1.31
2025-11-15 20:31:20,Negev | Bulkhead (Field-Tested),5.08
2025-11-15 20:31:21,Tec-9 | Army Mesh (Field-Tested),1.52
2025-11-15 20:31:23,SCAR-20 | Contractor (Field-Tested),1.34
2025-11-15 20:31:24,MP9 | Slide (Battle-Scarred),1.41
2025-11-15 20:31:26,AUG | Contractor (Field-Tested),1.77
2025-11-15 20:31:27,SG 553 | Army Sheen (Minimal Wear),2.73
2025-11-15 20:31:28,Desert Eagle | Mudder (Field-Tested),10.2
2025-11-15 20:32:32,AK-47 | Safari Mesh (Field-Tested),11.75
2025-11-15 20:32:34,AUG | Storm (Field-Tested),1.73
2025-11-15 20:32:35,SCAR-20 | Sand Mesh (Field-Tested),1.16
2025-11-15 20:32:37,Five-SeveN | Orange Peel (Battle-Scarred),5.1
2025-11-15 20:32:38,UMP-45 | Mudder (Minimal Wear),1.88
2025-11-15 20:32:40,AWP | Safari Mesh (Field-Tested),13.05
2025-11-15 20:32:41,Dual Berettas | Colony (Field-Tested),1.67
2025-11-15 20:32:43,Sealed Graffiti | Chess King (Wire Blue),1.91
2025-11-15 20:32:44,Sealed Graffiti | Double (Dust Brown),1.92
2025-11-15 20:32:45,G3SG1 | Polar Camo (Minimal Wear),4.0
2025-11-15 20:32:47,Nova | Sand Dune (Field-Tested),1.44
2025-11-15 20:32:48,Five-SeveN | Coolant (Minimal Wear),1.93
2025-11-15 20:32:50,AUG | Condemned (Battle-Scarred),5.33
2025-11-15 20:32:51,Five-SeveN | Forest Night (Well-Worn),2.02
2025-11-15 20:32:53,Sealed Graffiti | Chess King (Monster Purple),1.91
2025-11-15 20:32:54,Sealed Graffiti | Double (SWAT Blue),1.96
2025-11-15 20:32:55,P90 | Ash Wood (Field-Tested),10.38
2025-11-15 20:32:57,Tec-9 | Urban DDPAT (Minimal Wear),3.4
2025-11-15 20:32:58,MP7 | Forest DDPAT (Minimal Wear),2.87
2025-11-15 20:33:00,Sticker | Evil Geniuses | 2020 RMR,0.65
2025-11-15 20:33:32,Sealed Graffiti | Cocky (Violent Violet),3.75
2025-11-15 20:33:34,PP-Bizon | Facility Sketch (Field-Tested),1.28
2025-11-15 20:33:35,UMP-45 | Mudder (Battle-Scarred),1.32
2025-11-15 20:33:37,AUG | Storm (Battle-Scarred),1.53
2025-11-15 20:33:38,Tec-9 | Groundwater (Field-Tested),1.88
2025-11-15 20:33:40,P250 | Boreal Forest (Field-Tested),1.93
2025-11-15 20:33:41,G3SG1 | Polar Camo (Field-Tested),1.92
2025-11-15 20:33:43,R8 Revolver | Nitro (Field-Tested),5.23
2025-11-15 20:33:44,MP5-SD | Dirt Drop (Field-Tested),1.44
2025-11-15 20:33:46,PP-Bizon | Sand Dashed (Field-Tested),1.44
2025-11-15 20:33:47,R8 Revolver | Crimson Web (Field-Tested),32.66
2025-11-15 20:33:49,G3SG1 | Green Apple (Field-Tested),8.79
2025-11-15 20:33:50,P2000 | Turf (Well-Worn),54.09
2025-11-15 20:33:52,Sealed Graffiti | 8-Ball (Battle Green),1.87
2025-11-15 20:33:53,Sawed-Off | Forest DDPAT (Field-Tested),1.98
2025-11-15 20:33:55,PP-Bizon | Candy Apple (Minimal Wear),7.15
2025-11-15 20:33:57,Sealed Graffiti | Death Sentence (Wire Blue),1.96
2025-11-15 20:33:58,G3SG1 | Desert Storm (Minimal Wear),1.75
2025-11-15 20:33:59,Nova | Polar Mesh (Field-Tested),1.77
2025-11-15 20:34:01,Sealed Graffiti | 8-Ball (War Pig Pink),3.22
2025-11-15 20:34:33,Sealed Graffiti | Eat It (Cash Green),1.99
2025-11-15 20:34:34,Sealed Graffiti | Cocky (SWAT Blue),3.08
2025-11-15 20:34:36,Dual Berettas | Stained (Field-Tested),9.71
2025-11-15 20:34:38,SG 553 | Army Sheen (Factory New),6.29
2025-11-15 20:34:40,Sealed Graffiti | Chess King (Tracer Yellow),1.91
2025-11-15 20:34:41,P250 | Sand Dune (Field-Tested),2.31
